scenario,controller,seed,ttime,North_CO2,East_CO2,vehicles_NS,vehicles_EW,observed_NS,observed_EW,bus_count_NS,bus_count_EW,phase,idle_time_NS,idle_time_EW
3,Active Inference,24,1770.0,18321.67151629516,80113.04209114815,7,10,4,6,1,0,0,0.0,0.0
3,Active Inference,24,1780.0,43605.35618649368,60881.59163659386,5,14,4,9,0,0,2,0.0,26.0
3,Active Inference,24,1790.0,65529.64990505303,41010.23692265614,8,8,5,5,1,0,0,3.0,0.0
3,Active Inference,24,1800.0,42035.00789904737,76468.872732022,6,13,4,9,1,0,0,0.0,19.0
3,Active Inference,24,1810.0,9414.386736935332,42089.2339245692,3,16,3,8,0,0,2,0.0,79.0
3,Active Inference,24,1820.0,26418.14012503538,37820.237410511436,7,9,6,8,0,0,2,5.0,0.0
3,Active Inference,24,1830.0,46139.08575644715,29817.053825459556,8,9,5,8,0,0,0,36.0,0.0
3,Active Inference,24,1840.0,33015.68991339467,76485.5758839982,4,15,1,6,0,1,2,0.0,19.0
3,Active Inference,24,1850.0,29904.809953719836,103813.29217325061,6,11,1,5,0,1,2,6.0,0.0
3,Active Inference,24,1860.0,63378.948259689656,54814.42158784562,11,10,7,8,0,1,0,28.0,0.0
3,Active Inference,24,1870.0,45349.9235674725,76975.61553941549,6,15,4,6,0,1,2,0.0,36.0
3,Active Inference,24,1880.0,44542.79006871552,55816.09457065766,10,10,6,3,0,0,0,15.0,0.0
3,Active Inference,24,1890.0,17903.64840844481,54501.064843901855,5,16,2,6,0,0,2,0.0,20.0
3,Active Inference,24,1900.0,19826.427712845034,15047.971169825856,8,8,5,7,0,0,0,23.0,0.0
3,Active Inference,24,1910.0,11301.29479679971,41259.94418378894,4,12,3,10,0,0,2,0.0,7.0
3,Active Inference,24,1920.0,26832.12378957573,64515.54409891868,6,10,2,6,1,2,2,3.0,0.0
3,Active Inference,24,1930.0,59234.36926221922,100786.28700212158,10,12,3,8,2,2,2,19.0,0.0
3,Active Inference,24,1940.0,32727.069043872205,77791.94870153935,12,14,9,7,3,2,0,60.0,0.0
3,Active Inference,24,1950.0,62293.68266789214,63199.63528824108,7,19,2,11,1,3,2,0.0,19.0
3,Active Inference,24,1960.0,37502.32784460914,71136.61710752045,8,11,6,7,2,2,0,0.0,0.0
3,Active Inference,24,1970.0,51307.82027015422,65806.29188986593,4,15,2,8,1,2,2,0.0,21.0
3,Active Inference,24,1980.0,15686.03814650139,60388.86810687567,8,11,6,6,1,2,0,0.0,0.0
3,Active Inference,24,1990.0,10709.359476289876,57357.676310383824,5,17,5,12,0,2,0,0.0,29.0
3,Active Inference,24,2000.0,16678.480111955978,77339.63363797753,4,21,4,12,0,2,2,0.0,105.0
3,Active Inference,24,2010.0,46507.52503157934,102565.81829831135,9,14,6,11,1,1,2,2.0,0.0
3,Active Inference,24,2020.0,34744.27465713421,63148.477100561766,10,13,7,8,1,1,0,29.0,0.0
3,Active Inference,24,2030.0,29801.407665683328,56957.13438945099,6,16,5,15,0,1,2,0.0,25.0
3,Active Inference,24,2040.0,37076.5968689444,82131.9277668697,9,11,8,11,1,1,0,11.0,0.0
3,Active Inference,24,2050.0,39881.67758139881,100154.476770609,7,18,7,12,2,2,2,0.0,16.0
3,Active Inference,24,2060.0,35111.042204605066,76339.90843339238,10,12,8,7,2,2,0,13.0,0.0
3,Active Inference,24,2070.0,34878.354209379366,83938.7462783347,5,17,3,14,1,2,2,0.0,32.0
3,Active Inference,24,2080.0,31459.228126781465,53266.81922043486,8,12,7,12,1,0,0,13.0,0.0
3,Active Inference,24,2090.0,23260.4374146607,91546.49301780775,4,18,4,15,0,0,2,0.0,28.0
3,Active Inference,24,2100.0,13118.895259698898,82806.0113337329,5,13,4,12,0,1,0,5.0,0.0
3,Active Inference,24,2110.0,37373.501342752774,80713.16693916114,6,19,6,13,0,2,2,0.0,22.0
3,Active Inference,24,2120.0,103294.88212140702,45413.0631811206,12,11,6,11,2,1,2,7.0,0.0
3,Active Inference,24,2130.0,54349.784018269136,54457.82534508014,13,11,7,11,2,1,0,45.0,0.0
3,Active Inference,24,2140.0,11416.743873412554,82728.43427053205,4,17,4,12,0,3,2,0.0,31.0
3,Active Inference,24,2150.0,31034.191036045795,75288.86868668927,7,15,7,9,0,2,2,1.0,0.0
3,Active Inference,24,2160.0,32855.40477379224,102869.1208986318,10,12,10,9,0,1,0,32.0,0.0
3,Active Inference,24,2170.0,42325.72005697052,72562.24640084505,7,20,3,19,1,1,2,0.0,26.0
3,Active Inference,24,2180.0,68308.59925803539,40428.85681445462,10,10,9,9,1,1,2,12.0,0.0
3,Active Inference,24,2190.0,43767.956792991885,51171.0569957308,14,12,11,10,1,1,0,50.0,0.0
3,Active Inference,24,2200.0,20732.36863306736,45660.83221918793,7,16,7,15,0,1,0,0.0,20.0
3,Active Inference,24,2210.0,24987.308404430845,62999.86214247191,5,22,4,16,1,1,2,0.0,106.0
3,Active Inference,24,2220.0,36235.39903061587,43718.73197264482,9,13,9,13,1,0,0,8.0,0.0
3,Active Inference,24,2230.0,52611.29851659988,56062.08353493023,7,19,2,17,0,0,2,0.0,37.0
3,Active Inference,24,2240.0,38134.94661987423,39779.48778332384,10,11,7,11,0,0,2,14.0,0.0
3,Active Inference,24,2250.0,27002.71504214931,53857.46822673024,11,9,10,8,0,1,0,59.0,0.0
3,Active Inference,24,2260.0,32107.91937955755,49739.648084967725,8,17,8,16,0,1,0,0.0,7.0
3,Active Inference,24,2270.0,29058.73914492751,95567.97792670036,7,24,6,21,1,2,2,0.0,74.0
3,Active Inference,24,2280.0,64990.08906053457,69070.76292796255,10,15,8,15,1,1,2,14.0,0.0
3,Active Inference,24,2290.0,24313.901442753293,30656.246019192273,12,11,12,10,1,0,0,58.0,0.0
3,Active Inference,24,2300.0,7948.909336601153,57058.870772825816,4,18,4,15,0,1,0,0.0,17.0
3,Active Inference,24,2310.0,32574.47129866977,107770.42140315974,6,24,5,20,1,2,2,0.0,104.0
3,Active Inference,24,2320.0,52369.880581328194,51220.8558660821,12,16,11,11,2,2,2,13.0,0.0
3,Active Inference,24,2330.0,54398.00314528786,61661.407211450205,15,13,10,13,2,1,0,57.0,0.0
3,Active Inference,24,2340.0,32977.99212750684,47483.53545511272,9,18,9,17,0,1,2,0.0,26.0
3,Active Inference,24,2350.0,20258.411295055488,59767.89566303005,10,14,10,14,0,1,0,27.0,0.0
3,Active Inference,24,2360.0,8694.600209286662,69976.21485358632,4,20,4,18,0,1,2,0.0,28.0
3,Active Inference,24,2370.0,21420.344828095054,45172.390464732714,8,13,8,12,0,0,2,2.0,0.0
3,Active Inference,24,2380.0,55589.08741217017,44465.695187300116,13,12,12,11,1,0,2,33.0,0.0
3,Active Inference,24,2390.0,52730.16059539482,36955.42052017554,17,12,14,9,1,1,0,102.0,0.0
3,Active Inference,24,2400.0,54736.59412118391,80729.09112503826,8,19,8,19,1,1,0,0.0,14.0
3,Active Inference,24,2410.0,29845.367011321458,103771.82670044944,7,28,5,22,1,2,2,0.0,96.0
3,Active Inference,24,2420.0,51564.411102312864,95700.12979828652,10,20,9,18,1,2,0,12.0,0.0
3,Active Inference,24,2430.0,35223.79917944608,120094.5696191596,8,28,7,26,0,2,2,0.0,67.0
3,Active Inference,24,2440.0,34677.87955384501,120989.83583397856,12,19,12,13,0,1,0,15.0,0.0
3,Active Inference,24,2450.0,25490.3138966537,117249.16019286413,7,27,6,22,0,2,2,0.0,57.0
3,Active Inference,24,2460.0,31045.361796654903,70045.41689050774,9,18,9,18,0,1,0,24.0,0.0
3,Active Inference,24,2470.0,39263.665531824736,84221.59587437607,6,25,5,20,1,1,2,0.0,77.0
3,Active Inference,24,2480.0,49267.219620931704,62096.0786393186,11,16,11,15,2,0,2,9.0,0.0
3,Active Inference,24,2490.0,110723.74164437514,75600.89088163519,15,11,11,9,2,1,0,52.0,0.0
3,Active Inference,24,2500.0,82346.96672222699,95532.12790539546,10,17,10,14,1,1,2,0.0,12.0
3,Active Inference,24,2510.0,101128.47109452571,78134.0423870456,13,12,7,7,1,1,0,17.0,0.0
3,Active Inference,24,2520.0,42556.82423289094,153081.23559890167,8,20,4,11,1,2,0,0.0,20.0
3,Active Inference,24,2530.0,60133.01560218812,125772.39646942733,8,27,6,16,2,3,2,0.0,114.0
3,Active Inference,24,2540.0,86646.49590145456,137718.47381774726,11,20,11,19,2,4,2,14.0,0.0
3,Active Inference,24,2550.0,62444.72448851256,101803.38834478895,13,12,13,7,3,3,0,63.0,0.0
3,Active Inference,24,2560.0,51074.45070668368,103149.58441160302,7,20,5,18,2,6,2,0.0,29.0
3,Active Inference,24,2570.0,40524.371487798446,92850.57087564889,10,16,6,11,3,3,0,18.0,0.0
3,Active Inference,24,2580.0,41818.47651072471,113876.94542830656,6,22,6,15,1,5,2,0.0,34.0
3,Active Inference,24,2590.0,18480.239215296147,47136.521958015685,8,11,8,6,1,2,0,4.0,0.0
3,Active Inference,24,2600.0,34941.53527107817,47271.57650174057,5,16,4,16,1,3,2,0.0,35.0
3,Active Inference,24,2610.0,58064.108281294495,35177.85576847286,8,9,8,8,2,1,0,0.0,0.0
3,Active Inference,24,2620.0,53581.10542407375,65074.509357578136,6,14,6,6,2,2,2,0.0,10.0
3,Active Inference,24,2630.0,43786.012612199185,105024.96671360091,7,11,7,10,2,3,0,11.0,0.0
3,Active Inference,24,2640.0,16755.19243943823,87656.02950911419,4,13,4,13,0,3,2,0.0,12.0
3,Active Inference,24,2650.0,60785.95867946301,71982.65727304827,6,8,5,7,0,2,2,0.0,0.0
3,Active Inference,24,2660.0,42937.29599815348,59587.60004564742,9,8,8,8,0,2,0,19.0,0.0
3,Active Inference,24,2670.0,42180.75434415234,35094.67600538554,5,12,5,9,2,3,2,0.0,11.0
3,Active Inference,24,2680.0,86087.13205580498,60819.78456034149,9,7,8,5,4,1,2,8.0,0.0
3,Active Inference,24,2690.0,46696.114127494315,27037.84237275021,11,5,11,5,4,1,0,42.0,0.0
3,Active Inference,24,2700.0,27376.850360434728,67820.45825044195,4,12,2,9,0,2,2,0.0,17.0
3,Active Inference,24,2710.0,45011.47649521809,113781.83973784438,7,12,7,11,1,2,0,11.0,0.0
3,Active Inference,24,2720.0,55200.10572236887,147735.8482884637,6,16,6,14,1,3,0,0.0,31.0
3,Active Inference,24,2730.0,57191.62534900267,120101.73524533039,5,20,5,18,0,3,2,0.0,110.0
3,Active Inference,24,2740.0,40133.57370604483,74394.44898469927,5,11,5,8,0,1,0,7.0,0.0
3,Active Inference,24,2750.0,45898.314333506954,43549.21495985761,5,13,5,9,1,1,2,0.0,44.0
3,Active Inference,24,2760.0,30267.387318449826,53435.56323432742,5,6,5,3,1,1,0,9.0,0.0
3,Active Inference,24,2770.0,2624.722222222222,34859.50461958267,1,9,1,8,0,2,2,0.0,2.0
3,Active Inference,24,2780.0,9740.804702770633,26501.26302566701,3,5,3,4,0,1,0,0.0,0.0
3,Active Inference,24,2790.0,22402.438237643022,21759.706395105844,3,6,2,6,1,1,2,0.0,2.0
3,Active Inference,24,2800.0,26462.72320841007,30714.910570146494,4,6,3,3,1,0,2,5.0,0.0
3,Active Inference,24,2810.0,25676.125808687102,46172.79151169592,5,6,5,5,1,0,0,27.0,0.0
3,Active Inference,24,2820.0,32556.832238438612,64525.809734873736,5,10,4,6,0,2,2,0.0,23.0
3,Active Inference,24,2830.0,5817.62085899587,36670.871886543806,5,4,5,4,0,2,0,0.0,0.0
3,Active Inference,24,2840.0,41418.79602671843,22731.74863167578,2,6,2,3,2,2,2,0.0,7.0
3,Active Inference,24,2850.0,24514.261222970057,20914.71350312899,3,3,3,1,2,1,0,0.0,0.0
3,Active Inference,24,2860.0,3091.994973443506,43610.42529401298,1,5,1,3,0,1,0,0.0,0.0
3,Active Inference,24,2870.0,2296.294859819712,12211.572956887278,2,5,2,4,0,1,2,0.0,9.0
3,Active Inference,24,2880.0,6249.8238715346915,23519.809800163403,3,4,3,4,0,0,0,0.0,0.0
3,Active Inference,24,2890.0,2234.093209553252,15949.336725896525,1,5,1,4,0,1,2,0.0,0.0
3,Active Inference,24,2900.0,2624.722222222222,33201.23386595234,1,2,1,2,0,1,0,8.0,0.0
3,Active Inference,24,2910.0,6272.721131898081,29825.53651190192,1,6,1,6,0,1,2,0.0,0.0
3,Active Inference,24,2920.0,23434.34396041889,51635.017779202775,4,5,2,5,0,1,0,0.0,0.0
3,Active Inference,24,2930.0,44663.30974059969,41725.85141033049,4,8,4,7,1,2,2,0.0,17.0
3,Active Inference,24,2940.0,21686.821738687235,24799.987054908775,5,5,5,3,1,1,0,20.0,0.0
3,Active Inference,24,2950.0,0.0,34673.59394711716,1,6,1,3,0,1,0,0.0,3.0
3,Active Inference,24,2960.0,18043.16938444664,70428.29594636105,1,9,1,8,0,2,2,0.0,41.0
3,Active Inference,24,2970.0,21779.973782360066,20507.814611121394,3,3,3,3,0,1,0,0.0,0.0
3,Active Inference,24,2980.0,19601.062104950222,10535.48152964692,4,5,3,2,1,1,2,0.0,13.0
3,Active Inference,24,2990.0,21896.273005923722,23667.864397128375,4,3,4,3,1,1,0,3.0,0.0
3,Active Inference,24,3000.0,13854.539056452379,29604.08830025042,1,3,1,3,1,1,2,0.0,0.0
3,Active Inference,24,3010.0,17420.879910269712,25005.93315747517,2,3,2,3,1,1,0,0.0,0.0
3,Active Inference,24,3020.0,5496.639640630245,23753.377518705543,1,5,1,5,0,1,2,0.0,9.0
3,Active Inference,24,3030.0,14900.957944402347,2833.0553574787623,3,2,3,2,0,0,0,2.0,0.0
3,Active Inference,24,3040.0,8755.951922221891,5249.429774191489,3,2,3,2,0,0,2,0.0,15.0
3,Active Inference,24,3050.0,33474.808084017925,34006.00450096912,5,4,4,4,1,0,2,6.0,0.0
3,Active Inference,24,3060.0,16016.452350770043,4750.692168525239,5,4,5,4,1,0,0,34.0,0.0
3,Active Inference,24,3070.0,14958.310544247503,23972.240982895513,1,5,1,3,0,1,2,0.0,18.0
3,Active Inference,24,3080.0,15411.047547185677,39766.362313789934,1,4,1,4,0,2,2,0.0,0.0
3,Active Inference,24,3090.0,3924.232240750913,31201.154255133766,2,5,2,4,0,1,0,0.0,0.0
3,Active Inference,24,3100.0,30337.477442828524,55929.13445405785,5,7,4,6,2,3,2,0.0,10.0
3,Active Inference,24,3110.0,59465.22277132585,55793.03350251493,5,3,5,3,2,3,0,3.0,0.0
3,Active Inference,24,3120.0,23209.89336913266,19116.30272344802,2,5,2,5,2,3,2,0.0,6.0
3,Active Inference,24,3130.0,13196.944444444445,5249.444444444444,3,2,3,2,2,0,0,17.0,0.0
3,Active Inference,24,3140.0,1784.5256528783561,15605.019575099575,1,3,1,2,0,0,2,0.0,0.0
3,Active Inference,24,3150.0,2265.9582136054187,66876.7674757202,1,5,1,5,0,1,2,0.0,0.0
3,Active Inference,24,3160.0,53607.94762666491,83525.15085974037,4,6,4,6,1,1,0,10.0,0.0
3,Active Inference,24,3170.0,51260.19450640541,37356.49784898571,6,6,6,6,2,1,2,0.0,22.0
3,Active Inference,24,3180.0,43471.05061878081,35204.82247313995,7,4,7,4,2,2,0,4.0,0.0
3,Active Inference,24,3190.0,16961.617545920417,78491.7607712019,2,8,2,7,1,2,0,0.0,0.0
3,Active Inference,24,3200.0,10625.641593478993,102421.94397687449,1,11,1,10,0,4,2,0.0,1.0
3,Active Inference,24,3210.0,47910.099196274896,41142.20231497728,2,3,2,3,0,2,0,0.0,0.0
3,Active Inference,24,3220.0,24102.65317831479,46746.09081049502,2,5,2,5,0,2,2,0.0,10.0
3,Active Inference,24,3230.0,60273.44411672841,63801.04371921909,5,6,5,6,1,0,0,10.0,0.0
3,Active Inference,24,3240.0,45667.317027128665,15185.804591693903,3,6,3,3,1,0,0,0.0,5.0
3,Active Inference,24,3250.0,30499.648480856988,42684.585541528584,3,7,1,6,1,1,0,0.0,41.0
3,Active Inference,24,3260.0,23140.98696833486,34584.15154505151,3,7,3,7,1,1,2,0.0,101.0
3,Active Inference,24,3270.0,10498.447706173632,10531.607843821315,3,2,3,2,1,0,0,6.0,0.0
3,Active Inference,24,3280.0,30124.88653400253,27667.911765427183,3,4,3,3,1,1,0,0.0,0.0
3,Active Inference,24,3290.0,48942.798139895305,27659.569154079916,3,5,3,5,1,1,2,0.0,8.0
3,Active Inference,24,3300.0,15818.798720204592,0.0,4,0,4,0,2,0,2,2.0,0.0
3,Active Inference,24,3310.0,44756.039451225086,0.0,4,0,4,0,2,0,2,28.0,0.0
3,Active Inference,24,3320.0,15291.38888888889,5587.150192368443,4,2,4,2,2,0,0,58.0,0.0
3,Active Inference,24,3330.0,0.0,48544.399542912084,0,4,0,4,0,2,2,0.0,0.0
3,Active Inference,24,3340.0,13095.486655918552,66473.0000126226,3,5,3,5,0,3,0,0.0,0.0
3,Active Inference,24,3350.0,6986.042849152291,29673.980006694706,3,5,3,5,0,3,2,0.0,11.0
3,Active Inference,24,3360.0,5248.772451407414,18543.282289818442,3,3,3,1,0,0,0,6.0,0.0
3,Active Inference,24,3370.0,6131.49987568687,18251.27361513968,1,3,1,3,0,0,2,0.0,0.0
3,Active Inference,24,3380.0,0.0,0.0,1,0,1,0,0,0,0,0.0,0.0
3,Active Inference,24,3390.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0
3,Active Inference,24,3400.0,6201.988190206484,9152.75684362841,1,2,1,2,0,0,0,0.0,0.0
3,Active Inference,24,3410.0,0.0,31903.15295161973,1,5,1,5,0,1,2,0.0,0.0
3,Active Inference,24,3420.0,22728.229559640196,2869.6824974239476,2,3,2,3,1,1,2,4.0,0.0
3,Active Inference,24,3430.0,14785.288700847896,0.0,2,0,2,0,1,0,0,14.0,0.0
3,Active Inference,24,3440.0,8498.883862003608,0.0,2,0,2,0,0,0,2,0.0,0.0
3,Active Inference,24,3450.0,3591.283085056798,0.0,2,0,2,0,0,0,0,0.0,0.0
3,Active Inference,24,3460.0,4242.320926529733,22919.24540635049,1,4,1,4,0,0,2,0.0,0.0
3,Active Inference,24,3470.0,3545.7840215348724,8869.140904475962,1,4,1,4,0,0,0,0.0,0.0
3,Active Inference,24,3480.0,0.0,10487.908207023687,0,4,0,4,0,0,2,0.0,10.0
3,Active Inference,24,3490.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
3,Active Inference,24,3500.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0
3,Active Inference,24,3510.0,0.0,27125.152446182183,0,3,0,3,0,0,0,0.0,0.0
3,Active Inference,24,3520.0,25186.151244810804,28848.578083381944,2,5,2,4,1,0,2,0.0,0.0
3,Active Inference,24,3530.0,12603.733454390393,2907.8265006530205,2,2,2,2,1,0,0,0.0,0.0
3,Active Inference,24,3540.0,7233.054677461869,5249.370969264333,2,2,2,2,0,0,2,0.0,7.0
3,Active Inference,24,3550.0,4936.2135301356975,0.0,2,0,2,0,0,0,0,0.0,0.0
3,Active Inference,24,3560.0,0.0,3859.5923372044954,0,2,0,2,0,0,2,0.0,0.0
3,Active Inference,24,3570.0,0.0,19325.53364143936,0,1,0,1,0,1,0,0.0,0.0
3,Active Inference,24,3580.0,4745.485387457201,24068.973534354547,1,3,1,2,0,1,2,0.0,0.0
3,Active Inference,24,3590.0,0.0,9129.22517882405,1,2,1,2,0,0,0,0.0,0.0
3,Active Inference,24,3600.0,0.0,38371.46622551246,0,5,0,4,0,1,2,0.0,5.0
3,Active Inference,24,3610.0,0.0,16241.867451495717,0,3,0,1,0,1,2,0.0,0.0
3,Active Inference,24,3620.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
3,Active Inference,24,3630.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0
3,Active Inference,25,10.0,27126.937084930323,8380.879285729045,5,4,5,4,1,0,2,0.0,0.0
3,Active Inference,25,20.0,35320.818978873154,0.0,6,1,5,1,1,0,2,0.0,0.0
3,Active Inference,25,30.0,29916.77314969174,0.0,6,0,6,0,1,0,2,31.0,0.0
3,Active Inference,25,40.0,23165.555555555555,0.0,6,0,5,0,1,0,2,86.0,0.0
3,Active Inference,25,50.0,23165.555555555555,7304.698720340502,6,2,5,2,1,0,0,146.0,0.0
3,Active Inference,25,60.0,0.0,13767.494959975313,0,3,0,2,0,0,2,0.0,0.0
3,Active Inference,25,70.0,5018.074358496791,47515.873049527814,1,4,1,3,0,0,0,0.0,0.0
3,Active Inference,25,80.0,0.0,35757.90439348508,0,4,0,4,0,0,2,0.0,0.0
3,Active Inference,25,90.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
3,Active Inference,25,100.0,0.0,9668.648142288635,0,2,0,2,0,0,2,0.0,0.0
3,Active Inference,25,110.0,4639.358974085564,3814.003836944872,2,2,2,2,0,0,0,0.0,0.0
3,Active Inference,25,120.0,3138.184644557886,12933.275721706568,1,4,1,4,0,0,2,0.0,9.0
3,Active Inference,25,130.0,0.0,1438.8491060705253,1,2,1,2,0,0,0,0.0,0.0
3,Active Inference,25,140.0,16753.48016403739,7870.084784272269,1,4,1,4,0,0,2,0.0,1.0
3,Active Inference,25,150.0,19042.43163604668,5336.227530946643,1,2,1,2,0,0,0,0.0,0.0
3,Active Inference,25,160.0,0.0,4985.899334396626,0,2,0,2,0,0,2,0.0,2.0
3,Active Inference,25,170.0,0.0,9832.023475102727,0,1,0,1,0,0,0,0.0,0.0
3,Active Inference,25,180.0,7883.688625210083,46428.814983668475,1,3,1,3,0,0,2,0.0,0.0
3,Active Inference,25,190.0,2502.753826698397,43422.324565012415,1,6,1,5,0,1,0,0.0,0.0
3,Active Inference,25,200.0,19395.690223323585,26997.24837093238,2,6,2,5,0,1,2,0.0,18.0
3,Active Inference,25,210.0,2168.538206691975,40705.05697744117,2,2,2,2,0,1,0,0.0,0.0
3,Active Inference,25,220.0,10223.958863181184,23376.819127234186,1,2,1,2,1,1,2,0.0,0.0
3,Active Inference,25,230.0,16210.254853105082,29013.066818569823,2,4,2,4,1,0,0,0.0,0.0
3,Active Inference,25,240.0,3259.230942717472,15335.579559873016,1,5,1,5,0,1,2,0.0,0.0
3,Active Inference,25,250.0,2622.520913408304,27398.987799520834,1,1,1,1,0,1,0,3.0,0.0
3,Active Inference,25,260.0,0.0,0.0,0,1,0,1,0,1,2,0.0,0.0
3,Active Inference,25,270.0,0.0,11460.690124029028,0,2,0,2,0,0,0,0.0,0.0
3,Active Inference,25,280.0,9688.209210975992,12889.49112342819,3,4,3,4,0,0,2,0.0,0.0
3,Active Inference,25,290.0,5545.571894004189,29445.018637633082,3,3,3,1,0,1,0,0.0,0.0
3,Active Inference,25,300.0,7380.555555555556,18376.219951702235,1,3,1,2,0,1,2,0.0,5.0
3,Active Inference,25,310.0,36835.38375803552,12659.002978218577,2,2,2,2,0,0,0,0.0,0.0
3,Active Inference,25,320.0,43253.08968563827,3257.9212052885587,2,2,2,2,0,0,2,0.0,0.0
3,Active Inference,25,330.0,18586.357719422434,13247.771709764638,4,2,4,2,1,0,0,6.0,0.0
3,Active Inference,25,340.0,35898.93312977014,1841.357240196789,2,2,2,2,1,0,0,0.0,0.0
3,Active Inference,25,350.0,14371.12974319178,19459.163162409775,1,4,1,4,1,0,0,0.0,7.0
3,Active Inference,25,360.0,0.0,38630.06509350796,0,6,0,5,0,0,2,0.0,27.0
3,Active Inference,25,370.0,22188.032023816457,43709.14403147515,3,3,2,3,1,1,0,0.0,0.0
3,Active Inference,25,380.0,12841.573591094953,59821.04057172627,2,8,2,8,1,2,2,0.0,5.0
3,Active Inference,25,390.0,5262.486876692494,21379.415020142977,2,5,2,5,1,2,2,1.0,0.0
3,Active Inference,25,400.0,7910.833333333334,0.0,2,0,2,0,1,0,2,20.0,0.0
3,Active Inference,25,410.0,7910.833333333334,0.0,2,0,2,0,1,0,0,40.0,0.0
3,Active Inference,25,420.0,6555.759019730444,38212.08239473492,1,5,1,5,0,1,2,0.0,0.0
3,Active Inference,25,430.0,2589.6109534389834,25779.879549969126,1,5,1,2,0,1,0,0.0,0.0
3,Active Inference,25,440.0,33459.67847295743,15732.545784666318,3,5,2,5,1,1,0,0.0,10.0
3,Active Inference,25,450.0,34228.715730897726,32628.71550331732,4,8,4,8,2,1,2,0.0,60.0
3,Active Inference,25,460.0,38306.5094105931,36077.105523023325,5,3,5,3,2,0,0,8.0,0.0
3,Active Inference,25,470.0,24860.508169446723,9526.913379876405,3,5,3,5,0,0,0,0.0,0.0
3,Active Inference,25,480.0,21537.53585281214,17804.897953655694,1,5,1,5,0,0,2,0.0,29.0
3,Active Inference,25,490.0,0.0,19602.089462033095,1,3,1,2,0,0,0,0.0,0.0
3,Active Inference,25,500.0,0.0,37633.428212264495,0,4,0,3,0,0,2,0.0,0.0
3,Active Inference,25,510.0,12995.759681036354,38702.37348917012,4,3,4,2,0,0,0,0.0,0.0
3,Active Inference,25,520.0,6616.477764162846,37376.63119777547,3,6,3,4,0,1,2,0.0,0.0
3,Active Inference,25,530.0,7865.745480678666,15532.915098446814,3,3,3,3,0,1,2,14.0,0.0
3,Active Inference,25,540.0,7874.166666666666,10572.222222222223,3,2,3,2,0,2,0,44.0,0.0
3,Active Inference,25,550.0,9197.668880023164,81828.30045188707,1,6,1,5,0,2,2,0.0,0.0
3,Active Inference,25,560.0,0.0,26953.682083490337,1,6,1,6,0,2,2,0.0,0.0
3,Active Inference,25,570.0,2624.722222222222,0.0,1,0,1,0,0,0,0,6.0,0.0
3,Active Inference,25,580.0,25823.15818099231,0.0,3,0,0,0,1,0,2,0.0,0.0
3,Active Inference,25,590.0,23658.01949000221,7232.730755265149,4,4,4,4,1,0,0,0.0,0.0
3,Active Inference,25,600.0,0.0,2440.214619513605,1,4,1,4,0,0,2,0.0,0.0
3,Active Inference,25,610.0,2624.722222222222,0.0,1,0,1,0,0,0,0,9.0,0.0
3,Active Inference,25,620.0,23660.99665295056,36332.86972642432,1,4,1,4,1,2,2,0.0,0.0
3,Active Inference,25,630.0,8678.27782061,35415.455290154394,2,5,2,5,1,3,0,0.0,0.0
3,Active Inference,25,640.0,5249.444444444444,24148.461076830044,2,5,2,5,0,3,2,0.0,2.0
3,Active Inference,25,650.0,4584.321295407844,26991.89479438262,2,3,2,3,0,0,0,0.0,0.0
3,Active Inference,25,660.0,21172.07895793399,16431.171532503813,2,5,2,4,0,0,2,0.0,0.0
3,Active Inference,25,670.0,13372.68537867711,19098.181754979596,2,3,2,3,0,1,0,0.0,0.0
3,Active Inference,25,680.0,13143.575452939918,23370.817927884942,1,5,1,5,1,1,2,0.0,4.0
3,Active Inference,25,690.0,13125.488380525669,0.0,2,0,2,0,2,0,0,0.0,0.0
3,Active Inference,25,700.0,43524.8027459656,23753.139553405737,2,4,2,4,1,0,0,0.0,0.0
3,Active Inference,25,710.0,20917.08341538783,46991.89954016653,4,6,0,5,1,2,2,0.0,0.0
3,Active Inference,25,720.0,10089.48047030168,26828.486584449944,4,2,4,2,1,2,0,13.0,0.0
3,Active Inference,25,730.0,2624.722222222222,19103.292082425254,1,6,1,5,0,2,2,0.0,4.0
3,Active Inference,25,740.0,4651.25653339812,10680.55295459029,1,4,1,4,0,0,0,0.0,0.0
3,Active Inference,25,750.0,7380.555555555556,10433.822521324772,1,4,1,4,0,0,2,0.0,6.0
3,Active Inference,25,760.0,30493.71504044724,18670.96051277867,3,2,3,2,0,0,0,0.0,0.0
3,Active Inference,25,770.0,23177.61978383166,19619.999639057824,4,4,4,4,0,0,0,0.0,0.0
3,Active Inference,25,780.0,5177.118835017385,27627.76387122018,1,5,1,5,0,1,0,0.0,11.0
3,Active Inference,25,790.0,18569.414804608652,31746.32257691161,1,7,1,5,1,1,2,0.0,45.0
3,Active Inference,25,800.0,3682.692607011758,9693.912952970297,2,4,2,4,1,0,2,0.0,0.0
